OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
20210909-3-SQUID	45	1	2161.86139	881.46535	2283.85149	783.56436
20210909-3-SQUID	46	0	2875.67327	579.00000	2948.95050	564.94059
20210909-3-SQUID	46	1	2805.57426	607.91089	2878.05941	584.74257
20210909-3-SQUID	47	0	2730.77228	652.15842	2802.71287	364.55446
20210909-3-SQUID	47	1	2779.08911	587.60396	2857.36634	304.35644
20210909-3-SQUID	48	0	2640.00000	736.63366	2716.03960	653.46535
20210909-3-SQUID	49	0	2821.70847	637.00000	2895.04407	562.48193
20210909-3-SQUID	49	1	2786.56271	653.26506	2857.29492	570.93976
20210909-3-SQUID	50	0	2896.65763	742.75904	2958.40678	703.26506
20210909-3-SQUID	50	1	2859.55932	714.13253	2924.56271	668.78313
20210909-3-SQUID	51	0	2695.72881	660.19277	2764.39322	376.56627
20210909-3-SQUID	51	1	2599.40339	665.39759	2671.32203	373.96386
20210909-3-SQUID	52	0	2671.44554	622.31683	2752.34653	417.47525
20210909-3-SQUID	52	1	2581.14851	637.36634	2660.86139	420.64356
20210909-3-SQUID	53	0	2857.47119	1047.10843	2902.99661	923.80723
20210909-3-SQUID	53	1	2803.45085	1045.80723	2850.92881	923.15663
20210909-3-SQUID	54	0	2736.10169	874.22892	2796.14915	798.18072
20210909-3-SQUID	54	1	2767.99322	886.59036	2829.99322	814.44578
20210909-3-SQUID	55	0	2116.02970	519.72277	2185.24752	177.62376
20210909-3-SQUID	56	0	3015.81188	624.66337	3092.20792	469.72277
20210909-3-SQUID	56	1	2878.38614	599.71287	2953.99010	424.57426
20210909-3-SQUID	57	0	3655.44554	632.22772	3728.31683	554.80198
20210909-3-SQUID	57	1	3487.52475	569.65347	3583.76238	470.84158
20210909-3-SQUID	58	0	2169.04950	424.50495	2239.03960	111.28713
20210909-3-SQUID	59	0	3261.25743	428.85149	3364.75248	258.13861
20210909-3-SQUID	59	1	3458.88119	483.50495	3562.37624	336.15842
20210909-3-SQUID	60	0	3260.34653	369.66337	3376.63366	178.21782
20210909-3-SQUID	61	0	2745.26733	544.88119	2823.34653	363.78218
20210909-3-SQUID	61	1	2913.58416	537.35644	2990.07921	347.94059
20210909-3-SQUID	62	0	2817.43564	448.67327	2898.19802	259.62376
20210909-3-SQUID	63	0	2204.58644	1583.74699	2237.23390	1591.74699
20210909-3-SQUID	63	1	2018.63051	1566.83133	2042.63051	1606.06024
20210909-3-SQUID	64	0	3275.64356	599.98020	3347.83168	455.80198
20210909-3-SQUID	64	1	3446.73267	648.69307	3507.43564	518.77228
20210909-3-SQUID	65	0	3096.05941	599.35644	3169.23762	439.75248
20210909-3-SQUID	66	0	2647.47525	370.76238	2732.55446	235.90099
20210909-3-SQUID	66	1	2404.30693	338.68317	2485.82178	178.87129
20210909-3-SQUID	67	0	2200.39604	80.79208	2245.54455	2.37624
20210909-3-SQUID	68	0	3298.06931	462.23762	3392.47525	346.66337
20210909-3-SQUID	68	1	3498.86139	548.17822	3585.74257	456.36634
20210909-3-SQUID	69	0	2590.09901	258.55446	2672.57426	28.51485
20210909-3-SQUID	69	1	2756.03960	253.40594	2854.35644	36.03960
20210909-3-SQUID	70	0	2573.26733	479.22772	2654.32673	326.35644
20210909-3-SQUID	70	1	2732.47525	342.19802	2818.68317	181.00990
20210909-3-SQUID	71	0	2373.82178	562.84158	2451.53465	384.20792
20210909-3-SQUID	71	1	2142.93069	570.36634	2224.60396	374.70297
20210909-3-SQUID	72	0	2560.91089	402.76238	2650.76238	230.85149
20210909-3-SQUID	72	1	2376.75248	407.91089	2450.76238	216.19802
20210909-3-SQUID	73	0	1974.35644	660.60396	2083.51485	430.62376
20210909-3-SQUID	73	1	2202.07921	654.66337	2293.81188	442.10891
20210909-3-SQUID	74	0	3071.78218	497.06931	3150.26733	367.28713
20210909-3-SQUID	74	1	3277.32673	522.01980	3356.20792	412.43564
20210909-3-SQUID	75	0	2993.36634	396.87129	3082.54455	280.15842
20210909-3-SQUID	75	1	3215.14851	412.31683	3308.28713	324.51485
20210909-3-SQUID	76	0	1758.56949	719.33735	1907.43051	702.65060
20210909-3-SQUID	76	1	1624.49492	682.25301	1755.78305	624.57831
20210909-3-SQUID	77	0	2271.90099	408.72277	2351.40594	179.36634
20210909-3-SQUID	77	1	2452.49505	424.56436	2536.35644	212.23762
20210909-3-SQUID	78	0	2498.04950	872.25743	2577.68317	672.36634
20210909-3-SQUID	78	1	2670.72277	781.56436	2726.99010	606.22772
20210909-3-SQUID	79	0	205.66780	410.32530	324.12203	312.01205
20210909-3-SQUID	79	1	406.12881	414.22892	518.07458	302.90361
20210909-3-SQUID	80	0	2028.40594	795.84158	2159.91089	687.12871
20210909-3-SQUID	80	1	2296.92079	759.40594	2393.57426	653.86139
20210909-3-SQUID	81	0	536.29831	1366.65060	508.96271	1307.50602
20210909-3-SQUID	81	1	374.23729	1349.73494	345.60000	1302.95181
20210909-4-SQUID	0	0	3302.34653	1400.79208	3326.62376	1144.17822
20210909-4-SQUID	1	0	438.76238	1358.83168	417.34653	1305.95050
20210909-4-SQUID	1	1	530.64356	1366.75248	515.56436	1312.28713
20210909-4-SQUID	2	0	92.67576	1309.70149	60.44071	1277.46269
20210909-4-SQUID	3	0	664.52261	230.22321	780.30151	40.98214
20210909-4-SQUID	3	1	545.12563	221.78571	650.05025	25.31250
20210909-4-SQUID	4	0	3676.03960	1425.74257	3747.32673	1133.46535
20210909-4-SQUID	5	0	2785.69307	776.98020	2852.14851	750.02970
20210909-4-SQUID	5	1	2736.98020	749.65347	2803.83168	713.59406
20210909-4-SQUID	6	0	794.77387	317.00893	905.72864	153.08036
20210909-4-SQUID	6	1	547.53769	314.59821	654.87437	145.84821
20210909-4-SQUID	7	0	802.01005	425.49107	918.99497	249.50893
20210909-4-SQUID	7	1	571.65829	400.17857	680.20101	215.75893
20210909-4-SQUID	8	0	442.61307	283.25893	557.18593	97.63393
20210909-4-SQUID	8	1	192.96482	229.01786	311.15578	36.16071
20210909-4-SQUID	9	0	2995.77889	1494.23214	3001.80905	1293.20536
20210909-4-SQUID	9	1	2857.08543	1513.51786	2863.11558	1323.33929
20210909-4-SQUID	10	0	3473.36683	439.95536	3606.03015	206.11607
20210909-4-SQUID	10	1	3586.73367	435.13393	3732.66332	206.11607
20210909-4-SQUID	11	0	3394.97487	483.34821	3513.16583	251.91964
20210909-4-SQUID	11	1	3489.04523	479.73214	3614.47236	250.71429
20210909-4-SQUID	12	0	3392.56281	378.48214	3526.43216	149.46429
20210909-4-SQUID	12	1	3487.83920	354.37500	3637.38693	126.56250
20210909-4-SQUID	13	0	3505.92965	430.31250	3636.18090	218.16964
20210909-4-SQUID	13	1	3619.29648	419.46429	3766.43216	212.14286
20210909-4-SQUID	14	0	3239.98020	1539.87129	3256.22772	1347.84158
20210909-4-SQUID	14	1	3115.22772	1516.50495	3127.51485	1341.90099
20210909-4-SQUID	15	0	3298.49246	283.25893	3448.04020	19.28571
