OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
20210826-2-FLASH	22	20210826_BOTTOM_2_0004_0001.mp4	136	20210826_TOP_2_0003_0001.mp4	67818	60.03776	PCPREF1	0.66845	1825.29332	-675.97285	-9049.52023	32.19116	11.23057	160.80643	74.15847	9256.48159	11.94293	Carcharhinidae	Carcharhinus	albimarginatus	37018027	1	AD	Passing			
20210826-2-FLASH	23	20210826_BOTTOM_2_0004_0001.mp4	991	20210826_TOP_2_0003_0001.mp4	68673	60.27549	PCPREF1	0.90618	933.07969	4254.87968	-7847.63031	14.23632	64.84295	116.99674	24.06963	8975.51894	29.62114	Pomacanthidae	Apolemichthys	trimaculatus	37365016	1	AD	Passing			
20210826-2-FLASH	28	20210826_BOTTOM_2_0004_0001.mp4	2015	20210826_TOP_2_0003_0001.mp4	69697	60.56022	PCPREF1	1.19091	986.39198	4047.37538	-7166.02172	13.53376	55.71977	96.60527	31.29925	8288.91331	30.75549	Serranidae	Plectropomus	spp		1	AD	Passing			
20210826-2-FLASH	31	20210826_BOTTOM_2_0004_0001.mp4	3371	20210826_TOP_2_0003_0001.mp4	71053	60.93727	PCPREF1	1.56796	-482.62841	-4431.32149	-7304.01938	7.65916	61.77928	104.08672	7.59211	8556.76571	30.88667	Lethrinidae	Lethrinus	spp		1	AD	Passing			
20210826-2-FLASH	34	20210826_BOTTOM_2_0004_0001.mp4	7341	20210826_TOP_2_0004_0001.mp4	3095	62.04115	PCPREF1	2.67184	-321.70308	2521.52209	-4222.31248	3.25944	20.90262	34.33153	0.33908	4928.43680	31.55660	Serranidae	Pseudanthias	cooperi	37311113	6	AD	Passing			
20210826-2-FLASH	35	20210826_BOTTOM_2_0004_0001.mp4	35786	20210826_TOP_2_0004_0001.mp4	31540	69.95044	PCFB23	0.05728	963.41435	3696.12387	-7001.23779	13.05389	50.24376	93.06925	48.00402	7975.38898	29.19767	Pomacanthidae	Chaetodontoplus	personifer	37365008	1	AD	Passing			
20210826-2-FLASH	38	20210826_BOTTOM_2_0004_0001.mp4	36721	20210826_TOP_2_0004_0001.mp4	32475	70.21042	PCFB23	0.31726	2075.94571	-2521.38325	-9301.80806	36.48434	43.17045	164.58922	0.45519	9858.52714	18.95491	Unknown	Unknown	Unknown	0	1	AD	Passing			
20210826-2-FLASH	39	20210826_BOTTOM_2_0004_0001.mp4	37547	20210826_TOP_2_0004_0001.mp4	33301	70.44009	PCFB23	0.54694	627.38140	-481.51892	-3459.95661	4.42013	3.43157	23.21730	30.13316	3549.19253	12.57034	Carangidae	Decapterus	spp		100	AD	Passing			
20210826-2-FLASH	50	20210826_BOTTOM_2_0004_0001.mp4	40604	20210826_TOP_2_0004_0001.mp4	36358	71.29011	PCFB23	1.39695	1923.50855	-2463.74573	-11582.36317	42.88372	54.59596	260.35141	12.89088	11996.71058	14.95657	Lutjanidae	Aprion	virescens	37346027	1	AD	Passing			
20210826-2-FLASH	53	20210826_BOTTOM_2_0004_0001.mp4	41629	20210826_TOP_2_0004_0001.mp4	37383	71.57511	PCFB23	1.68196	3107.29094	7098.59626	-12306.68899	66.28936	154.73736	263.22727	23.57539	14543.03681	32.66561	Lutjanidae	Aprion	virescens	37346027	1	AD	Passing			
20210826-2-FLASH	54	20210826_BOTTOM_2_0004_0001.mp4	44608	20210826_TOP_2_0004_0001.mp4	40362	72.40344	PCFB23	2.51029	1272.89904	3119.43743	-5654.03496	12.83378	31.92732	57.66121	1.43237	6581.73786	30.96194	Scaridae	Scarus	spp		1	AD	Passing			
20210826-2-FLASH	58	20210826_BOTTOM_2_0005_0001.mp4	23600	20210826_TOP_2_0005_0001.mp4	19354	86.56203	PCFB46	1.70670	1072.23162	-4387.30356	-8308.52107	16.98475	68.58916	133.87328	0.91065	9456.72435	27.94410	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
20210826-2-FLASH	65	20210826_BOTTOM_2_0005_0001.mp4	24634	20210826_TOP_2_0005_0001.mp4	20388	86.84954	PCFB46	1.99421	1132.86617	2352.51800	-5329.32182	11.50842	24.45734	53.91703	7.23742	5934.59331	26.64545	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
