OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
20220519-1-NAKED	0	20220519_BOTTOM_1_0001_0001.mp4	7977	20220519_TOP_1_0001_0001.mp4	5441	2.21805		-1.00000	368.86483	-1026.54867	-1784.05677	1.45837	3.52151	5.91118	12.48053	2091.10544	31.80233								sync		
20220519-1-NAKED	1	20220519_BOTTOM_1_0004_0001.mp4	41819	20220519_TOP_1_0004_0001.mp4	39283	71.62795	248	0.28056	-868.17226	897.63372	-2142.82856	3.78336	4.08278	9.21092	3.45408	2480.15799	30.67682	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
20220519-1-NAKED	2	20220519_BOTTOM_1_0004_0001.mp4	42847	20220519_TOP_1_0004_0001.mp4	40311	71.91379	248	0.56640	896.76826	1986.25446	-3481.93555	5.77285	12.82859	21.91025	7.68371	4107.70925	32.60283	Balistidae		spp		1	AD	Passing			
20220519-1-NAKED	3	20220519_BOTTOM_1_0004_0001.mp4	51434	20220519_TOP_1_0004_0001.mp4	48898	74.30145	248	2.95406	-199.58154	1032.18534	-1851.38348	1.13530	3.88432	6.80545	13.48117	2129.05146	29.72955	Lutjanidae	Lutjanus	sebae	37346004	1	AD	Passing			
20220519-1-NAKED	8	20220519_BOTTOM_1_0005_0001.mp4	33202	20220519_TOP_1_0005_0001.mp4	30666	89.23192	224	0.40401	-767.13600	2253.64991	-4556.31593	7.20828	20.56586	41.26165	8.33373	5140.76361	27.72130	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	17	20220519_BOTTOM_1_0005_0001.mp4	33217	20220519_TOP_1_0005_0001.mp4	30681	89.23609	224	0.40819	-12.70147	-1179.13572	-3393.98535	1.63602	7.83225	22.94184	2.37424	3593.00138	18.54498	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	18	20220519_BOTTOM_1_0005_0001.mp4	33217	20220519_TOP_1_0005_0001.mp4	30681	89.23609	224	0.40819	-88.46024	-1862.42348	-3527.73478	1.80291	12.75879	24.71868	3.76935	3990.15778	27.24432	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	19	20220519_BOTTOM_1_0005_0001.mp4	33217	20220519_TOP_1_0005_0001.mp4	30681	89.23609	224	0.40819	-553.96589	454.10357	-3592.72181	4.29902	3.75400	25.91472	1.32523	3663.43258	11.36618	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	20	20220519_BOTTOM_1_0005_0001.mp4	33217	20220519_TOP_1_0005_0001.mp4	30681	89.23609	224	0.40819	-670.90880	490.61731	-3832.55515	5.42346	4.26761	29.55315	3.58374	3921.64543	12.32057	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	21	20220519_BOTTOM_1_0005_0001.mp4	33217	20220519_TOP_1_0005_0001.mp4	30681	89.23609	224	0.40819	-555.56870	262.08681	-3592.09120	4.30969	2.61286	25.91777	1.17217	3644.23727	9.76579	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	22	20220519_BOTTOM_1_0005_0001.mp4	33217	20220519_TOP_1_0005_0001.mp4	30681	89.23609	224	0.40819	-500.01153	154.46155	-3680.93477	4.04297	2.15105	27.14737	1.73234	3717.94979	8.13471	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	23	20220519_BOTTOM_1_0005_0001.mp4	33217	20220519_TOP_1_0005_0001.mp4	30681	89.23609	224	0.40819	-556.21973	-69.14920	-3307.38037	3.97611	1.65808	22.04458	1.25929	3354.53826	9.60201	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	24	20220519_BOTTOM_1_0005_0001.mp4	33217	20220519_TOP_1_0005_0001.mp4	30681	89.23609	224	0.40819	-595.40876	-254.58739	-3319.99151	4.23455	2.30445	22.25383	5.35414	3382.55377	10.98168	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	25	20220519_BOTTOM_1_0005_0001.mp4	33217	20220519_TOP_1_0005_0001.mp4	30681	89.23609	224	0.40819	-348.61213	-1861.27569	-3913.63487	3.26714	14.44770	30.45516	8.47350	4347.69083	25.68065	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	26	20220519_BOTTOM_1_0005_0001.mp4	33217	20220519_TOP_1_0005_0001.mp4	30681	89.23609	224	0.40819	-514.11062	-1198.50123	-3795.83498	4.26751	9.19367	28.90912	7.07316	4013.61160	18.83035	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	27	20220519_BOTTOM_1_0005_0001.mp4	33217	20220519_TOP_1_0005_0001.mp4	30681	89.23609	224	0.40819	-397.73098	-900.08536	-3335.23843	3.06916	6.14599	22.30359	4.31209	3477.37817	16.30849	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	28	20220519_BOTTOM_1_0005_0001.mp4	33217	20220519_TOP_1_0005_0001.mp4	30681	89.23609	224	0.40819	-250.73795	-926.55604	-2722.78248	1.87496	5.15029	14.84376	10.97163	2887.02616	19.28228	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	30	20220519_BOTTOM_1_0005_0001.mp4	33241	20220519_TOP_1_0005_0001.mp4	30705	89.24276	224	0.41486	-729.30177	1539.98552	-3585.79333	5.44580	11.23000	25.79416	3.17492	3970.05671	25.54533	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
