Dot Point Measurements

Generated: Monday 29 May 2023 15:43:36

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	BROAD	MORPHOLOGY	TYPE	RELIEF	CODE				Radius %
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		825	52													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				95.5
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		993	888													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				53.1
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		979	2161													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				21.8
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		914	2910													20220519-1-NAKED	203					Unconsolidated	Pebble	gravel (gravel 2-10mm)		82001011				54.6
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		568	2133													20220519-1-NAKED	203					Open Water								39.7
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		638	1932													20220519-1-NAKED	203					Open Water								34.4
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		623	3709													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				97.1
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		973	3328													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				73.6
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1012	2004													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				16.6
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		748	2882													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				57.0
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		613	3116													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				70.6
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		818	3349													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				76.9
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		716	3490													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				85.2
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		735	2437													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				40.0
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		679	3493													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				86.1
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		870	1918													20220519-1-NAKED	203					Unknown								22.8
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		921	3299													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				72.9
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		869	3770													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				96.3
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1049	3269													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				69.9
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		742	2543													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				43.5
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		627	3119													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				70.3
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		897	3372													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				76.7
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1717	1505													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				27.7
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1833	42													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				96.1
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1646	1244													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				36.3
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		2023	592													20220519-1-NAKED	203					Invertebrate Complex	Complex 1							73.9
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1699	512													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				71.7
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1893	405													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				79.8
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		2093	912													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				62.4
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1723	998													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				49.1
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1594	1595													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				20.2
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1878	305													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				84.2
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1936	1625													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				33.4
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1642	1046													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				45.4
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1653	930													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				51.0
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1620	546													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				69.1
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1747	1331													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				35.3
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1902	469													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				76.9
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1849	506													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				74.3
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1602	992													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				47.3
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		2152	1517													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				45.4
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		2088	615													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				74.5
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		2084	2472													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				47.6
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1716	2191													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				24.4
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		2094	3585													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				92.7
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1749	3000													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				59.0
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1783	2855													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				53.0
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		2154	2176													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				43.7
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1877	2534													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				42.1
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1750	2348													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				31.0
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		2003	3444													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				84.4
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1776	2614													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				42.3
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1627	3373													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				75.3
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1793	3795													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				97.7
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1935	2744													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				52.2
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1715	2433													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				33.1
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1811	2754													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				49.2
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		2150	3269													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				80.0
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		2152	3236													20220519-1-NAKED	203													78.6
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1821	2380													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				34.6
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		1872	2691													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				48.2
20220519-1-NAKED_203_02_20220519_TOP_1_0008_0001.mp4_0035562.jpg	      0		2121	3286													20220519-1-NAKED	203					Unconsolidated	Sand	mud (fine sand)		82001015				80.0
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		996	221													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				84.8
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		725	163													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				91.3
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		677	465													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				78.3
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		950	602													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				67.0
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1048	450													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				73.1
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		569	258													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				89.9
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		997	1720													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				19.4
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		867	290													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				83.1
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		645	81													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				96.5
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		580	318													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				87.0
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		914	1882													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				21.6
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		772	1372													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				38.5
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1038	1107													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				41.9
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1014	1854													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				16.7
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		545	1121													20220519-1-NAKED	207					Open Water								55.3
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		570	717													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				70.0
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		988	121													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				89.8
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		732	1399													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				39.2
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		698	306													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				85.1
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		836	539													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				71.9
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		663	3086													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				68.5
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		689	2309													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				38.9
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		811	1966													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				27.0
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		885	2941													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				57.1
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		733	2929													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				60.0
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1060	2956													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				54.9
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		802	2483													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				40.1
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		792	3662													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				92.3
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1050	2703													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				43.0
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		746	2090													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				31.6
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		651	3573													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				90.6
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		897	3458													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				81.1
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		991	2004													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				18.6
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		643	3143													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				71.5
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		889	3346													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				75.9
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		905	2241													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				28.1
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		987	2150													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				22.1
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		976	2400													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				31.4
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1007	3469													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				80.3
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1047	3547													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				83.7
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1672	35													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				93.6
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1648	694													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				61.3
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1578	680													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				61.3
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1769	1330													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				34.9
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1770	1582													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				26.0
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		2071	1138													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				51.9
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1804	507													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				72.4
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1676	971													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				48.5
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		2107	28													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				100.0
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1917	1091													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				48.8
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1689	1749													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				18.3
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1985	1450													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				38.5
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1974	1620													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				33.9
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		2045	333													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				84.8
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1680	1288													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				34.2
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1866	1043													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				49.4
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1856	1477													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				32.5
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1738	740													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				60.4
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1857	1919													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				25.4
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		2076	1838													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				36.3
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		2127	1992													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				39.1
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		2022	2876													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				59.4
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		2121	2723													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				56.5
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		2012	3728													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				97.2
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1873	3552													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				86.6
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		2034	3061													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				67.5
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1653	2857													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				50.4
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1720	3415													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				78.0
