Dot Point Measurements

Generated: Monday 21 August 2023 13:43:05

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare									Radius %
20210909-1-SQUID_PCSBP10_02_20210909_TOP_1_0001_0001.mp4_0069006.jpg	      0		1623	1587													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		27.9
20210909-1-SQUID_PCSBP10_02_20210909_TOP_1_0001_0001.mp4_0069006.jpg	      0		1612	1758													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		21.3
20210909-1-SQUID_PCSBP10_02_20210909_TOP_1_0001_0001.mp4_0069006.jpg	      0		1928	1873													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		33.7
20210909-1-SQUID_PCSBP10_02_20210909_TOP_1_0001_0001.mp4_0069006.jpg	      0		2133	1675													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		46.7
20210909-1-SQUID_PCSBP10_02_20210909_TOP_1_0001_0001.mp4_0069006.jpg	      0		1933	921													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		65.2
20210909-1-SQUID_PCSBP10_02_20210909_TOP_1_0001_0001.mp4_0069006.jpg	      0		2021	1117													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		59.5
20210909-1-SQUID_PCSBP10_02_20210909_TOP_1_0001_0001.mp4_0069006.jpg	      0		1616	1706													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		23.1
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		675	514													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		79.8
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		843	1882													Sessile invertebrates						00000002		25.0
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		609	862													Sessile invertebrates						00000002		66.2
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		963	1034													Cnidaria	Corals	Black & Octocorals	Fan (2D)			11168912		50.5
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		520	1152													Sessile invertebrates						00000002		57.7
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		783	284													Cnidaria	Corals	Black & Octocorals	Branching (3D)			11168902		88.5
