Dot Point Measurements

Generated: Monday 21 August 2023 13:43:04

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare									Radius %
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		727	1568													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		34.7
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1032	1749													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		17.1
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1872	2973													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		62.2
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		2100	3443													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		88.6
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		2157	3537													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		94.0
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1842	3441													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		83.8
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		2147	2751													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		60.4
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		2018	2415													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		43.9
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1760	2906													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		56.9
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		2028	3532													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		91.2
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		2120	2095													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		40.4
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		2101	2068													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		39.1
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1831	2659													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		47.3
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1606	2431													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		31.9
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1761	3630													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		91.9
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		2032	2409													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		44.2
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1929	3365													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		81.6
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1742	2035													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		21.6
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		2117	3089													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		73.3
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1680	3320													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		75.8
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1709	3007													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		60.9
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1748	2572													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		41.4
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1682	1158													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		38.5
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		2152	1859													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		40.1
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1937	821													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		59.5
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		2086	90													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		95.9
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		2000	379													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		80.9
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1939	837													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		58.9
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1860	107													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		91.4
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1748	17													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		94.4
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		2006	188													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		89.9
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1627	181													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		85.2
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1990	1781													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		32.2
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		2154	1339													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		47.7
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1829	58													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		93.3
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1861	791													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		59.1
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1927	160													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		89.8
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		2079	683													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		69.2
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1857	851													Sponges	Cup-likes	Barrels				10000907		56.3
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1883	675													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		64.9
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		2091	5													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		100.0
20210826-1-FLASH_PCFB17_02_20210826_TOP_1_0006_0001.mp4_0026953.jpg	      0		1941	1671													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		30.8
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		1045	3168													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		65.7
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		538	3265													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		79.7
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		950	1954													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		20.5
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		789	3727													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		95.7
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		955	2096													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		22.7
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		708	1997													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		32.6
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		876	2802													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		51.7
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		534	2234													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		44.3
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		647	3069													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		68.6
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		969	2294													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		28.3
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		944	3310													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		73.8
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		871	3092													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		64.8
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		892	1921													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		23.1
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		813	3117													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		67.0
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		1036	1947													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		16.3
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		790	3306													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		76.0
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		580	3701													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		98.0
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		673	2459													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		44.5
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		1065	2335													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		27.0
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		861	2670													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		46.4
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		660	146													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		91.7
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		782	1879													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		28.4
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		927	297													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		80.4
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		829	628													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		66.6
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		717	668													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		67.1
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		765	381													Cnidaria	Corals	Black & Octocorals	Branching (3D)			11168902		79.0
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		1051	1504													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		23.5
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		1026	372													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		75.6
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		572	1846													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		38.7
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		605	1142													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		51.6
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		981	864													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		52.9
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		1075	1698													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		16.3
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		638	1608													Sponges	Massive forms	Balls				10000905		37.7
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		1039	1028													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		44.4
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		579	166													Sessile invertebrates						00000002		92.4
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		817	917													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		54.0
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		732	1834													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		30.9
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		1022	266													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		80.8
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		884	1233													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		39.2
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		585	908													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		60.8
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		1786	2507													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		37.8
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		2029	2113													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		35.2
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		2052	3378													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		81.8
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		1810	2004													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		23.3
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		1851	2164													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		28.3
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		2071	3324													Cnidaria	Corals	Black & Octocorals	Branching (3D)			11168902		79.8
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		1936	1921													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		28.6
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		1863	2623													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		44.7
20210826-1-FLASH_PCFB22_02_20210826_TOP_1_0008_0001.mp4_0006578.jpg	      0		1907	2094													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		29.2
