OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
20210520-1	16	20210520_0809-1314_BOTTOM_0012_0001.mp4	14670	20210520_0809-1314_TOP_0012_0001.mp4	6920	213.07898	13	0.09732	-712.48834	766.35749	-2020.92111	2.96830	3.29273	8.23813	2.09015	2275.75605	27.62481	SUS	SUS	SUS	2	1	AD	Passing			
20210520-1	18	20210520_0809-1314_BOTTOM_0012_0001.mp4	18945	20210520_0809-1314_TOP_0012_0001.mp4	11195	214.26766	13	1.28601	-569.70789	-146.10807	-1710.67558	2.10903	0.96802	6.03161	1.27611	1808.95705	18.90348	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
20210520-1	20	20210520_0809-1314_BOTTOM_0015_0001.mp4	46593	20210520_0809-1314_TOP_0015_0001.mp4	38843	278.95534	50	0.61228	-972.79100	609.97759	-2425.47711	4.82178	3.26961	11.93271	0.88281	2683.53017	25.48768	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
20210520-1	21	20210520_0809-1314_BOTTOM_0015_0001.mp4	46593	20210520_0809-1314_TOP_0015_0001.mp4	38843	278.95534	50	0.61228	-918.74995	-609.74926	-2410.41014	4.52579	3.07280	11.78610	0.98620	2650.65514	24.25164	Priacanthidae	Priacanthus	spp		1	AD	Passing			
20210520-1	23	20210520_0809-1314_BOTTOM_0016_0001.mp4	22155	20210520_0809-1314_TOP_0016_0001.mp4	14405	291.16031	9	0.46352	-683.01854	719.77119	-1838.99102	2.61129	2.82449	6.79298	2.76655	2089.61070	28.56062	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
20210520-1	29	20210520_0809-1314_BOTTOM_0017_0001.mp4	6571	20210520_0809-1314_TOP_0016_0001.mp4	67153	305.82719	21	0.64286	1366.94142	1093.75159	-4719.71759	12.21720	10.43233	42.05213	1.63830	5033.94035	20.73558	Pomacanthidae	Chaetodontoplus	spp		1	AD	Passing			
20210520-1	30	20210520_0809-1314_BOTTOM_0017_0001.mp4	7133	20210520_0809-1314_TOP_0016_0001.mp4	67715	305.98346	21	0.79913	-440.43989	723.08742	-1453.69997	1.39920	2.20984	4.21314	0.71905	1682.28604	30.50900	Serranidae	Caesioperca	spp		1	AD	Passing			
20210520-1	34	20210520_0809-1314_BOTTOM_0017_0001.mp4	9205	20210520_0809-1314_TOP_0017_0001.mp4	1455	306.55959	21	1.37526	-684.76002	427.54372	-1849.70792	2.63307	1.88984	6.92433	0.97460	2018.19456	23.90480	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
20210520-1	36	20210520_0809-1314_BOTTOM_0018_0001.mp4	35842	20210520_0809-1314_TOP_0018_0001.mp4	28092	332.96597	18	0.98181	-886.37177	-863.03278	-2466.09714	4.45227	4.29566	12.25657	2.31091	2759.00627	26.22060	Priacanthidae	Priacanthus	spp		1	AD	Passing			
20210520-1	37	20210520_0809-1314_BOTTOM_0018_0001.mp4	43861	20210520_0809-1314_TOP_0018_0001.mp4	36111	335.19569		-1.00000	-866.82743	-890.92802	-2487.28117	4.40150	4.46581	12.47379	1.86126	2780.59529	26.12199	Priacanthidae	Priacanthus	spp		1	AD	Passing			
20210520-1	39	20210520_0809-1314_BOTTOM_0018_0001.mp4	44824	20210520_0809-1314_TOP_0018_0001.mp4	37074	335.46346		-1.00000	-509.81171	829.41393	-1596.31793	1.71056	2.72432	5.03761	2.17975	1869.77710	31.66917	Labridae				1	AD	Passing			
20210520-1	40	20210520_0809-1314_BOTTOM_0018_0001.mp4	44824	20210520_0809-1314_TOP_0018_0001.mp4	37074	335.46346		-1.00000	-614.90008	1042.16283	-1837.16682	2.26139	3.80843	6.55320	0.51627	2199.86077	33.66472	Labridae				1	AD	Passing			
