OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
20210826-1-FLASH	0	0	0.00000	0	20210826_BOTTOM_1_0001_0001.mp4	71928	59.94006
20210826-1-FLASH	0	0	0.00000	0	20210826_BOTTOM_1_0002_0001.mp4	71928	59.94006
20210826-1-FLASH	0	0	0.00000	0	20210826_BOTTOM_1_0003_0001.mp4	71928	59.94006
20210826-1-FLASH	0	0	0.00000	0	20210826_BOTTOM_1_0004_0001.mp4	71928	59.94006
20210826-1-FLASH	0	0	0.00000	0	20210826_BOTTOM_1_0005_0001.mp4	71928	59.94006
20210826-1-FLASH	0	0	0.00000	0	20210826_BOTTOM_1_0006_0001.mp4	71928	59.94006
20210826-1-FLASH	0	0	0.00000	0	20210826_BOTTOM_1_0007_0001.mp4	71929	59.94006
20210826-1-FLASH	0	0	0.00000	0	20210826_BOTTOM_1_0008_0001.mp4	55197	59.94006
20210826-1-FLASH	1	0	0.00000	0	20210826_TOP_1_0001_0001.mp4	71928	59.94006
20210826-1-FLASH	1	0	0.00000	0	20210826_TOP_1_0002_0001.mp4	71928	59.94006
20210826-1-FLASH	1	0	0.00000	0	20210826_TOP_1_0003_0001.mp4	71928	59.94006
20210826-1-FLASH	1	0	0.00000	0	20210826_TOP_1_0004_0001.mp4	71928	59.94006
20210826-1-FLASH	1	0	0.00000	0	20210826_TOP_1_0005_0001.mp4	71928	59.94006
20210826-1-FLASH	1	0	0.00000	0	20210826_TOP_1_0006_0001.mp4	71928	59.94006
20210826-1-FLASH	1	0	0.00000	0	20210826_TOP_1_0007_0001.mp4	71929	59.94006
20210826-1-FLASH	1	0	0.00000	0	20210826_TOP_1_0008_0001.mp4	53524	59.94006
20210826-2-FLASH	0	0	0.00000	0	20210826_BOTTOM_2_0001_0001.mp4	71928	59.94006
20210826-2-FLASH	0	0	0.00000	0	20210826_BOTTOM_2_0002_0001.mp4	71928	59.94006
20210826-2-FLASH	0	0	0.00000	0	20210826_BOTTOM_2_0003_0001.mp4	71928	59.94006
20210826-2-FLASH	0	0	0.00000	0	20210826_BOTTOM_2_0004_0001.mp4	71928	59.94006
20210826-2-FLASH	0	0	0.00000	0	20210826_BOTTOM_2_0005_0001.mp4	71928	59.94006
20210826-2-FLASH	0	0	0.00000	0	20210826_BOTTOM_2_0006_0001.mp4	33467	59.94006
20210826-2-FLASH	1	0	0.00000	0	20210826_TOP_2_0001_0001.mp4	71928	59.94006
20210826-2-FLASH	1	0	0.00000	0	20210826_TOP_2_0002_0001.mp4	71928	59.94006
20210826-2-FLASH	1	0	0.00000	0	20210826_TOP_2_0003_0001.mp4	71928	59.94006
20210826-2-FLASH	1	0	0.00000	0	20210826_TOP_2_0004_0001.mp4	71928	59.94006
20210826-2-FLASH	1	0	0.00000	0	20210826_TOP_2_0005_0001.mp4	71928	59.94006
20210826-2-FLASH	1	0	0.00000	0	20210826_TOP_2_0006_0001.mp4	25959	59.94006
20210826-3-FLASH	0	0	0.00000	0	20210826_BOTTOM_3_0001_0001.mp4	71928	59.94006
20210826-3-FLASH	0	0	0.00000	0	20210826_BOTTOM_3_0002_0001.mp4	71928	59.94006
20210826-3-FLASH	0	0	0.00000	0	20210826_BOTTOM_3_0003_0001.mp4	71928	59.94006
20210826-3-FLASH	0	0	0.00000	0	20210826_BOTTOM_3_0004_0001.mp4	71928	59.94006
20210826-3-FLASH	0	0	0.00000	0	20210826_BOTTOM_3_0005_0001.mp4	71928	59.94006
20210826-3-FLASH	0	0	0.00000	0	20210826_BOTTOM_3_0006_0001.mp4	29020	59.94006
20210826-3-FLASH	1	0	0.00000	0	20210826_TOP_3_0001_0001.mp4	71928	59.94006
20210826-3-FLASH	1	0	0.00000	0	20210826_TOP_3_0002_0001.mp4	71928	59.94006
20210826-3-FLASH	1	0	0.00000	0	20210826_TOP_3_0003_0001.mp4	71928	59.94006
20210826-3-FLASH	1	0	0.00000	0	20210826_TOP_3_0004_0001.mp4	71928	59.94006
20210826-3-FLASH	1	0	0.00000	0	20210826_TOP_3_0005_0001.mp4	71928	59.94006
20210826-3-FLASH	1	0	0.00000	0	20210826_TOP_3_0006_0001.mp4	24762	59.94006
20210826-4-FLASH	0	0	0.00000	0	20210826_BOTTOM_4_0001_0001.mp4	71928	59.94006
20210826-4-FLASH	0	0	0.00000	0	20210826_BOTTOM_4_0002_0001.mp4	71928	59.94006
20210826-4-FLASH	0	0	0.00000	0	20210826_BOTTOM_4_0003_0001.mp4	71928	59.94006
20210826-4-FLASH	0	0	0.00000	0	20210826_BOTTOM_4_0004_0001.mp4	65629	59.94006
20210826-4-FLASH	1	0	0.00000	0	20210826_TOP_4_0001_0001.mp4	71928	59.94006
20210826-4-FLASH	1	0	0.00000	0	20210826_TOP_4_0002_0001.mp4	71928	59.94006
20210826-4-FLASH	1	0	0.00000	0	20210826_TOP_4_0003_0001.mp4	71928	59.94006
20210826-4-FLASH	1	0	0.00000	0	20210826_TOP_4_0004_0001.mp4	50440	59.94006
20210908-3-FLASH	0	0	0.00000	0	20210908_BOTTOM_3_0001_0001.mp4	49666	59.94006
20210908-3-FLASH	1	0	0.00000	0	20210908_TOP_2_0001_0001.mp4	63433	59.94006
20210908-4-FLASH	0	0	0.00000	0	20210908_BOTTOM_4_0001_0001.mp4	71928	59.94006
20210908-4-FLASH	0	0	0.00000	0	20210908_BOTTOM_4_0002_0001.mp4	71928	59.94006
