OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
20210826-2-FLASH	25	1	726.05941	1701.63366	721.06931	1588.63366
20210826-2-FLASH	26	0	155.24752	1972.88119	181.38614	1867.76238
20210826-2-FLASH	26	1	194.85149	1952.28713	221.78218	1838.45545
20210826-2-FLASH	27	0	36.43564	1461.43564	17.02970	1430.62376
20210826-2-FLASH	27	1	141.78218	1488.36634	123.56436	1448.84158
20210826-2-FLASH	28	0	32.87129	447.22772	150.33663	167.61386
20210826-2-FLASH	29	0	1711.22772	1550.51485	1717.49505	1438.11881
20210826-2-FLASH	29	1	1887.86139	1509.32673	1904.82178	1400.49505
20210826-2-FLASH	30	0	581.16832	1497.88119	572.84158	1531.66337
20210826-2-FLASH	30	1	680.17822	1520.05941	680.16832	1556.61386
20210826-2-FLASH	31	0	1870.09901	1682.37624	1870.09901	1554.05941
20210826-2-FLASH	32	0	157.22772	613.06931	310.09901	529.16832
20210826-2-FLASH	32	1	100.19802	651.88119	259.80198	562.03960
20210826-2-FLASH	33	0	918.89109	1736.31683	925.18812	1738.03960
20210826-2-FLASH	33	1	894.73267	1712.95050	897.86139	1715.46535
20210826-2-FLASH	34	0	57.02970	1670.84158	65.74257	1665.97030
20210826-2-FLASH	35	0	90.29703	443.29703	216.23762	170.29703
20210826-2-FLASH	36	0	1282.37624	105.34653	1440.55446	70.89109
20210826-2-FLASH	36	1	1615.44554	44.35644	1817.98020	21.78218
20210826-2-FLASH	37	0	1265.48515	1202.45545	1270.29703	1125.94059
20210826-2-FLASH	37	1	1046.47525	1238.49505	1037.42574	1171.88119
20210826-2-FLASH	38	0	1356.96040	1271.81188	1356.92079	1119.89109
20210826-2-FLASH	39	0	1150.54455	1269.78218	1169.13861	1263.17822
20210826-2-FLASH	40	0	1401.32673	267.00000	1582.14851	15.04950
20210826-2-FLASH	40	1	1098.35644	335.91089	1237.16832	86.73267
20210826-2-FLASH	41	0	814.53465	1320.63366	805.30693	1362.96040
20210826-2-FLASH	41	1	603.04950	1152.71287	574.41584	1171.27723
20210826-2-FLASH	42	0	1600.82178	1176.99010	1615.25743	1395.09901
20210826-2-FLASH	42	1	1043.80198	1273.17822	1044.72277	1426.92079
20210826-2-FLASH	43	0	1629.35644	476.83168	1788.53465	489.22772
20210826-2-FLASH	43	1	1305.67327	374.94059	1464.57426	368.83168
20210826-2-FLASH	44	0	1718.02970	292.72277	1908.05941	372.40594
20210826-2-FLASH	44	1	1399.22772	111.68317	1591.77228	115.64356
20210826-2-FLASH	45	0	2484.62376	143.59406	2568.95050	51.48515
20210826-2-FLASH	45	1	2098.08911	317.45545	2181.99010	226.49505
20210826-2-FLASH	46	0	1443.38614	1552.77228	1442.48515	1853.41584
20210826-2-FLASH	46	1	1648.93069	1438.31683	1644.91089	1740.92079
20210826-2-FLASH	47	0	1381.51485	269.11881	1542.45545	547.14851
20210826-2-FLASH	47	1	1167.25743	194.66337	1321.06931	475.86139
20210826-2-FLASH	48	0	3405.35644	424.78218	3472.47525	601.35644
20210826-2-FLASH	48	1	3675.45545	383.59406	3750.49505	597.39604
20210826-2-FLASH	49	0	3416.45545	398.38614	3485.50495	610.70297
20210826-2-FLASH	49	1	3691.70297	437.19802	3759.16832	650.70297
20210826-2-FLASH	50	0	3191.79208	1448.93069	3216.04950	1143.21782
20210826-2-FLASH	51	0	399.20792	1484.35644	382.55446	1359.63366
20210826-2-FLASH	51	1	491.88119	1491.48515	472.05941	1367.95050
20210826-2-FLASH	52	0	3306.13861	1468.34653	3331.84158	1186.25743
20210826-2-FLASH	52	1	3144.55446	1394.68317	3164.71287	1124.47525
20210826-2-FLASH	53	0	80.79208	1228.51485	14.25743	1081.18812
20210826-2-FLASH	54	0	2067.49505	1204.44554	1997.55446	1083.13861
20210826-2-FLASH	55	0	2596.05941	553.33663	2663.30693	213.46535
20210826-2-FLASH	55	1	2271.30693	581.05941	2338.95050	218.61386
20210826-2-FLASH	56	0	572.70297	331.54455	688.80198	165.94059
20210826-2-FLASH	56	1	466.16832	397.28713	582.66337	219.00990
20210826-2-FLASH	57	0	963.00000	297.46535	1086.86139	148.51485
20210826-2-FLASH	57	1	1154.68317	321.62376	1289.23762	191.68317
20210826-2-FLASH	58	0	1656.23762	365.94059	1846.33663	137.82178
20210826-2-FLASH	59	0	1582.17822	297.88119	1773.44554	168.31683
20210826-2-FLASH	59	1	1421.78218	356.09901	1584.53465	213.86139
20210826-2-FLASH	60	0	3248.13861	447.89109	3338.56436	297.64356
20210826-2-FLASH	60	1	3032.69307	443.53465	3131.03960	269.52475
20210826-2-FLASH	61	0	2379.94059	1648.05941	2411.40594	1560.00990
20210826-2-FLASH	61	1	2233.40594	1634.19802	2288.23762	1568.32673
20210826-2-FLASH	62	0	1422.29703	299.03960	1591.97030	143.76238
20210826-2-FLASH	62	1	1582.69307	234.88119	1791.57426	74.45545
20210826-2-FLASH	63	0	2098.42574	693.04950	2185.92079	436.18812
20210826-2-FLASH	63	1	1951.89109	692.65347	2056.01980	425.49505
20210826-2-FLASH	64	0	2252.32673	610.69307	2329.05941	292.04950
20210826-2-FLASH	64	1	2091.13861	595.24752	2168.26733	266.30693
20210826-2-FLASH	65	0	237.62376	308.91089	327.92079	71.28713
20210826-2-FLASH	66	0	1173.90099	728.81188	1275.15842	675.74257
20210826-2-FLASH	66	1	1479.24752	726.03960	1570.20792	712.17822
20210826-2-FLASH	67	0	78.41584	54.65347	182.97030	16.63366
20210826-2-FLASH	68	0	2593.94059	1453.06931	2608.48515	1388.11881
20210826-2-FLASH	68	1	2829.18812	1449.10891	2846.90099	1351.68317
20210826-2-FLASH	69	0	2912.99010	1524.87129	2924.30693	1508.35644
20210826-2-FLASH	69	1	3325.66337	1500.71287	3354.80198	1448.55446
20210826-2-FLASH	70	0	2912.34653	1464.07921	2921.01980	1399.43564
20210826-2-FLASH	70	1	3193.93069	1482.29703	3219.63366	1408.94059
20210826-2-FLASH	71	0	1520.79208	1337.82178	1535.04950	1349.70297
20210826-2-FLASH	72	0	834.05941	230.49505	948.11881	59.40594
20210826-2-FLASH	73	0	1643.39604	241.26733	1845.24752	202.98020
20210826-2-FLASH	73	1	1514.68317	283.64356	1690.79208	222.78218
20210826-2-FLASH	74	0	2270.47525	195.86139	2337.12871	11.08911
20210826-2-FLASH	74	1	2078.39604	210.51485	2139.10891	24.15842
20210826-2-FLASH	75	0	3473.22772	305.09901	3614.25743	148.11881
20210826-2-FLASH	75	1	3325.10891	295.59406	3441.98020	130.69307
20210826-2-FLASH	76	0	3181.38614	271.60396	3286.30693	241.01980
20210826-2-FLASH	76	1	3001.98020	243.48515	3098.18812	220.02970
20210826-2-FLASH	77	0	1197.28713	176.63366	1355.89109	98.21782
20210826-2-FLASH	77	1	1063.42574	235.64356	1209.35644	150.49505
20210826-2-FLASH	78	0	1524.15842	1277.84158	1534.84158	1307.49505
20210826-2-FLASH	78	1	1672.27723	1210.11881	1686.92079	1251.25743
20210826-2-FLASH	79	0	1157.19802	1235.35644	1159.81188	1247.16832
20210826-2-FLASH	79	1	1292.64356	1253.17822	1294.46535	1261.42574
20210826-2-FLASH	80	0	533.40594	218.32673	639.20792	121.18812
20210826-2-FLASH	81	0	135.44554	368.31683	266.78218	278.99010
20210826-2-FLASH	82	0	833.48515	1239.96040	813.67327	1215.15842
20210826-2-FLASH	83	0	1128.69307	1337.02970	1122.28713	1323.37624
20210826-2-FLASH	83	1	1228.89109	1336.23762	1225.65347	1311.89109
20210826-2-FLASH	84	0	1279.06931	372.53465	1422.38614	293.81188
20210826-2-FLASH	84	1	1148.77228	404.21782	1281.79208	314.00990
20210826-2-FLASH	85	0	871.64356	182.17822	1013.33663	157.22772
20210826-2-FLASH	85	1	715.60396	176.63366	853.33663	146.13861
20210826-2-FLASH	86	0	1294.83168	497.20792	1421.34653	415.82178
20210826-2-FLASH	86	1	1178.00000	543.54455	1298.57426	449.48515
20210826-2-FLASH	87	0	744.97030	1308.26733	733.83168	1324.22772
20210826-2-FLASH	87	1	860.61386	1320.54455	851.05941	1342.44554
20210826-2-FLASH	88	0	1002.77228	87.92079	1145.34653	42.77228
20210826-2-FLASH	89	0	1259.81188	367.53465	1397.94059	198.68317
20210826-2-FLASH	89	1	1177.83168	397.63366	1308.43564	223.63366
20210826-2-FLASH	90	0	410.60396	117.22772	528.64356	181.50495
20210826-2-FLASH	90	1	630.00990	146.53465	748.84158	173.18812
20210826-2-FLASH	91	0	1341.66337	172.67327	1510.77228	131.48515
20210826-2-FLASH	91	1	1197.90099	178.61386	1358.69307	161.18812
20210826-2-FLASH	92	0	338.58416	322.90099	456.28713	121.02970
20210826-2-FLASH	92	1	181.35644	324.48515	299.85149	121.82178
20210826-2-FLASH	93	0	137.02970	1382.40594	117.99010	1455.71287
20210826-2-FLASH	93	1	352.87129	1389.13861	334.22772	1440.66337
20210826-2-FLASH	94	0	964.07921	1434.69307	957.85149	1441.15842
20210826-2-FLASH	94	1	1099.12871	1427.96040	1094.48515	1421.75248
20210826-2-FLASH	95	0	1239.11881	491.96040	1362.83168	313.32673
20210826-2-FLASH	95	1	1108.02970	502.65347	1219.06931	322.43564
20210826-2-FLASH	96	0	1440.43564	583.52475	1561.61386	436.72277
20210826-2-FLASH	96	1	1608.75248	575.60396	1733.89109	438.30693
20210826-2-FLASH	97	0	1608.25743	803.46535	1703.71287	696.23762
20210826-2-FLASH	97	1	1492.61386	775.74257	1596.78218	659.40594
20210826-2-FLASH	98	0	1490.26733	626.90099	1610.71287	474.72277
20210826-2-FLASH	99	0	1662.54455	558.38614	1808.33663	414.12871
20210826-2-FLASH	100	0	933.86139	722.37624	1036.23762	562.67327
20210826-2-FLASH	101	0	1241.84158	636.17822	1345.18812	510.43564
20210826-2-FLASH	101	1	1142.03960	621.12871	1257.26733	480.33663
20210826-2-FLASH	102	0	1190.49505	1385.34653	1183.36634	1283.16832
20210826-2-FLASH	103	0	1851.00000	1461.45545	1861.68317	1400.24752
20210826-2-FLASH	103	1	1724.26733	1444.82178	1734.15842	1377.67327
20210826-2-FLASH	104	0	1536.60396	1375.03960	1543.16832	1356.13861
20210826-2-FLASH	104	1	1745.71287	1368.70297	1757.82178	1365.64356
20210826-2-FLASH	105	0	763.56436	1335.84158	751.73267	1340.35644
20210826-2-FLASH	105	1	625.74257	1337.82178	615.49505	1336.00000
