OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
20210909-1-SQUID	16	20210909_BOTTOM_1_0001_0001.mp4	61846	20210909_TOP_1_0001_0001.mp4	62935	17.19662	PCSBP10	0.29613	202.89994	3.92665	6.47336	2916.76997	5.07434	65.19116	81.81328	217.53794	138.68175	-2905.33847	Caesionidae	Pterocaesio	chrysozona	37346009	1	AD	Passing			
20210909-2-SQUID	1	20210909_BOTTOM_2_0001_0001.mp4	24067	20210909_TOP_2_0001_0001.mp4	46361	6.69196	PCSBP9	1.93165	436.00257	9.23326	3.96569	2866.47515	21.12616	66.60827	72.43046	183.48153	-1016.71968	-2673.81663	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
20210909-2-SQUID	2	20210909_BOTTOM_2_0001_0001.mp4	68307	20210909_TOP_2_0002_0001.mp4	18673	18.99314	PCSB45	0.16516	690.22490	26.12368	16.50599	4954.70623	19.55024	67.02082	74.68320	-64.33548	-1656.76066	-4669.05974	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing			
20210909-2-SQUID	3	20210909_BOTTOM_2_0002_0001.mp4	3043	20210909_TOP_2_0002_0001.mp4	25337	20.84610	PCSB45	2.01813	248.83947	7.50709	2.79868	2179.95236	17.17120	65.63297	52.00237	94.10632	636.66508	-2082.78512	Chaetodontidae	Heniochus	acuminatus	37365011	1	AD	Passing			
20210909-2-SQUID	4	20210909_BOTTOM_2_0002_0001.mp4	38967	20210909_TOP_2_0002_0001.mp4	61261	30.83497	PCSBP8	0.05784	220.75811	18.01506	8.83545	4546.38756	24.80458	13.46346	51.57379	540.69038	1829.07894	-4126.95578	Pomacanthidae	Pomacanthus	spp		1	AD	Passing			
20210909-2-SQUID	5	20210909_BOTTOM_2_0002_0001.mp4	39845	20210909_TOP_2_0002_0001.mp4	62139	31.07910	PCSBP8	0.30197	326.23860	27.43665	8.43809	3902.38732	23.35066	67.83956	37.01916	447.32843	-1480.64229	-3582.76743	Pomacanthidae	Pomacanthus	spp		1	AD	Passing			
20210909-2-SQUID	6	20210909_BOTTOM_2_0002_0001.mp4	42148	20210909_TOP_2_0002_0001.mp4	64442	31.71947	PCSBP8	0.94233	224.45716	12.78260	2.92383	3657.84462	22.14650	19.94347	70.46102	-418.31497	-1313.93765	-3387.97988	Chaetodontidae	Heniochus	acuminatus	37365011	1	AD	Passing			
20210909-2-SQUID	8	20210909_BOTTOM_2_0002_0001.mp4	42361	20210909_TOP_2_0002_0001.mp4	64655	31.77869	PCSBP8	1.00156	286.72236	8.93190	1.58114	2995.39952	20.88336	32.33926	84.89241	-29.07771	1067.36395	-2798.62591	Labridae	Bodianus	solatus	37384201	2	AD	Passing			
20210909-2-SQUID	9	20210909_BOTTOM_2_0002_0001.mp4	42450	20210909_TOP_2_0002_0001.mp4	64744	31.80344	PCSBP8	1.02630	347.95596	6.15773	3.00295	2289.13037	27.03048	40.86456	70.25020	-28.22146	-1039.94534	-2039.07702	Labridae	Bodianus	solatus	37384201	1	AD	Passing			
20210909-2-SQUID	13	20210909_BOTTOM_2_0002_0001.mp4	42935	20210909_TOP_2_0002_0001.mp4	65229	31.93830	PCSBP8	1.16116	302.17709	7.06772	4.31956	2955.52965	6.23142	58.37217	72.61467	18.37398	320.27970	-2938.06719	Labridae	Bodianus	solatus	37384201	1	AD	Passing			
20210909-2-SQUID	14	20210909_BOTTOM_2_0002_0001.mp4	43269	20210909_TOP_2_0002_0001.mp4	65563	32.03117	PCSBP8	1.25403	262.32526	4.47591	9.65976	1692.40292	13.76203	68.72815	55.40425	-66.33555	397.10304	-1643.81763	Labridae	Bodianus	solatus	37384201	1	AD	Passing			
20210909-2-SQUID	15	20210909_BOTTOM_2_0002_0001.mp4	43336	20210909_TOP_2_0002_0001.mp4	65630	32.04980	PCSBP8	1.27266	196.85370	16.37576	5.72755	3470.16591	29.25842	66.27042	65.96681	-185.02540	-1685.91883	-3027.45681	Pomacanthidae	Apolemichthys	trimaculatus	37365016	1	AD	Passing			
20210909-2-SQUID	16	20210909_BOTTOM_2_0002_0001.mp4	43917	20210909_TOP_2_0002_0001.mp4	66211	32.21135	PCSBP8	1.43421	223.23564	3.07277	2.32841	2347.51206	12.04165	8.31814	9.77593	224.56143	435.22580	-2295.85791	Chaetodontidae	Heniochus	acuminatus	37365011	1	AD	Passing			
20210909-2-SQUID	17	20210909_BOTTOM_2_0002_0001.mp4	44196	20210909_TOP_2_0002_0001.mp4	66490	32.28892	PCSBP8	1.51179	253.64087	12.31460	3.08460	3181.45693	29.05421	43.88674	70.76870	-446.64233	-1479.06643	-2781.10433	Pomacanthidae	Apolemichthys	trimaculatus	37365016	1	AD	Passing			
20210909-2-SQUID	18	20210909_BOTTOM_2_0003_0001.mp4	11707	20210909_TOP_2_0003_0001.mp4	34001	43.25516	PCSB3	0.50773	555.04287	42.14791	13.66143	6308.82090	20.75594	84.01176	73.93051	832.73144	-2074.90416	-5899.36880	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
20210909-2-SQUID	19	20210909_BOTTOM_2_0003_0001.mp4	12025	20210909_TOP_2_0003_0001.mp4	34319	43.34358	PCSB3	0.59615	281.46811	8.01901	5.16517	2885.11031	16.22827	45.17113	69.99579	254.31499	765.12913	-2770.15573	Carangidae	Decapterus	spp		1	AD	Passing			
20210909-2-SQUID	20	20210909_BOTTOM_2_0003_0001.mp4	14307	20210909_TOP_2_0003_0001.mp4	36601	43.97810	PCSB3	1.23067	322.25595	20.76566	9.63990	5757.56123	9.37234	57.14056	79.94646	6.78136	937.59231	-5680.70295	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
20210909-2-SQUID	21	20210909_BOTTOM_2_0003_0001.mp4	15364	20210909_TOP_2_0003_0001.mp4	37658	44.27201	PCSB3	1.52458	530.25527	32.45027	13.73691	5341.37701	2.44346	84.75636	66.55439	71.41667	-216.23347	-5336.52051	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
20210909-2-SQUID	22	20210909_BOTTOM_2_0003_0001.mp4	15494	20210909_TOP_2_0003_0001.mp4	37788	44.30815	PCSB3	1.56073	541.66051	50.19648	6.39041	5918.27156	8.57191	82.14958	59.75144	89.95559	-877.52337	-5852.16190	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
20210909-2-SQUID	24	20210909_BOTTOM_2_0004_0001.mp4	1229	20210909_TOP_2_0004_0001.mp4	23523	60.34167	PCSB21	1.81042	425.16285	35.02844	9.65181	5100.17582	11.58378	87.97162	61.61682	275.07151	-986.48578	-4996.29612	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
20210909-2-SQUID	26	20210909_BOTTOM_2_0004_0001.mp4	57473	20210909_TOP_2_0005_0001.mp4	7839	75.98063	PCSB22	1.75203	45.53353	3.12339	2.51266	2021.86882	7.18975	18.57138	44.08253	-199.98431	155.04772	-2005.97109	Cirrhitidae	Cyprinocirrhites	polyactis	37374006	1	AD	Passing			
20210909-2-SQUID	27	20210909_BOTTOM_2_0004_0001.mp4	59808	20210909_TOP_2_0005_0001.mp4	10174	76.62989	PCSB22	2.40129	497.46554	36.20540	3.01646	4178.68834	26.69752	89.01775	29.32299	-98.06102	-1874.83974	-3733.20187	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
20210909-2-SQUID	29	20210909_BOTTOM_2_0005_0001.mp4	67433	20210909_TOP_2_0006_0001.mp4	17799	98.75004	PCSBP7	1.82627	293.73475	13.88031	7.10710	4043.67836	18.47698	5.64388	82.79253	-184.57928	1268.17505	-3835.23105	Pomacanthidae	Chaetodontoplus	personifer	37365008	1	AD	Passing			
20210909-2-SQUID	30	20210909_BOTTOM_2_0005_0001.mp4	69825	20210909_TOP_2_0006_0001.mp4	20191	99.41515	PCSBP7	2.49138	359.32764	7.62580	6.96779	2518.39352	24.03800	52.83159	62.25095	450.18536	-921.79072	-2299.98716	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
20210909-3-SQUID	2	20210909_BOTTOM_3_0002_0001.mp4	33883	20210909_TOP_3_0002_0001.mp4	34298	29.42134	PCSB42	1.57157	372.58265	31.72573	2.75189	5219.56140	12.86976	86.76372	65.34095	701.13145	-927.36807	-5088.44027	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
20210909-3-SQUID	3	20210909_BOTTOM_3_0003_0001.mp4	7812	20210909_TOP_3_0003_0001.mp4	8227	42.17213	PCSB16	0.56334	62.03932	2.59132	10.45551	1599.37789	19.80181	79.41955	69.30311	-522.89483	-141.94121	-1504.80675	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
20210909-3-SQUID	6	20210909_BOTTOM_3_0003_0001.mp4	50366	20210909_TOP_3_0003_0001.mp4	50781	54.00451	PCSBP11	0.47992	260.28529	10.72820	7.34339	2419.83583	27.57215	87.05363	41.09592	-240.51667	1093.92933	-2145.01184	Lethrinidae	Lethrinus	olivaceus	37351004	1	AD	Passing			
20210909-3-SQUID	7	20210909_BOTTOM_3_0003_0001.mp4	51162	20210909_TOP_3_0003_0001.mp4	51577	54.22584	PCSBP11	0.70126	481.22724	25.67803	6.23884	3807.29650	28.58040	88.71318	40.34992	233.54590	-1806.34308	-3343.36472	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
20210909-3-SQUID	10	20210909_BOTTOM_3_0003_0001.mp4	54194	20210909_TOP_3_0003_0001.mp4	54609	55.06890	PCSBP11	1.54432	235.83709	21.28583	5.26587	3836.51429	25.91912	40.87042	16.59404	702.07406	1522.90722	-3450.60683	Pomacanthidae	Chaetodontoplus	personifer	37365008	1	AD	Passing			
20210909-3-SQUID	11	20210909_BOTTOM_3_0003_0001.mp4	54261	20210909_TOP_3_0003_0001.mp4	54676	55.08753	PCSBP11	1.56295	232.52050	20.68704	3.55347	3841.62513	21.02858	37.02421	24.52678	578.64378	1251.17763	-3585.77880	Pomacanthidae	Pomacanthus	imperator	37365014	1	AD	Passing			
20210909-3-SQUID	12	20210909_BOTTOM_3_0003_0001.mp4	54463	20210909_TOP_3_0003_0001.mp4	54878	55.14370	PCSBP11	1.61912	172.75968	14.46596	4.19579	3297.73829	16.64328	78.38468	63.02475	-364.05189	-871.53323	-3159.58445	Pomacanthidae	Chaetodontoplus	personifer	37365008	1	AD	Passing			
20210909-3-SQUID	13	20210909_BOTTOM_3_0003_0001.mp4	56347	20210909_TOP_3_0003_0001.mp4	56762	55.66756	PCSBP11	2.14297	193.55596	2.65397	3.15395	1474.29747	16.56861	61.57556	63.04524	-397.12527	-137.98826	-1413.08308	Pomacanthidae	Apolemichthys	trimaculatus	37365016	1	AD	Passing			
20210909-3-SQUID	14	20210909_BOTTOM_3_0003_0001.mp4	57375	20210909_TOP_3_0003_0001.mp4	57790	55.95340	PCSBP11	2.42882	245.49443	6.69295	5.84295	2401.79732	25.74726	48.44319	78.10560	-49.07162	1042.19130	-2163.34455	Labridae	Bodianus	bilunulatus	37384054	1	AD	Passing			
20210909-3-SQUID	15	20210909_BOTTOM_3_0003_0001.mp4	57950	20210909_TOP_3_0003_0001.mp4	58365	56.11328	PCSBP11	2.58870	174.59791	5.74810	3.94894	2290.85062	29.05440	15.11551	79.46624	-529.36151	-978.51711	-2002.56766	Labridae	Bodianus	bilunulatus	37384054	1	AD	Passing			
20210909-3-SQUID	16	20210909_BOTTOM_3_0003_0001.mp4	58055	20210909_TOP_3_0003_0001.mp4	58470	56.14248	PCSBP11	2.61789	227.82736	5.14991	2.53664	2132.92741	13.33080	71.69257	66.69635	-482.59193	-94.69682	-2075.45583	Chaetodontidae	Heniochus	acuminatus	37365011	1	AD	Passing			
20210909-3-SQUID	17	20210909_BOTTOM_3_0003_0001.mp4	58616	20210909_TOP_3_0003_0001.mp4	59031	56.29846	PCSBP11	2.77388	230.20220	7.64983	4.47839	2496.18684	12.18501	74.30678	65.80686	-296.67161	-435.40268	-2439.95065	Chaetodontidae	Heniochus	acuminatus	37365011	1	AD	Passing			
20210909-3-SQUID	18	20210909_BOTTOM_3_0004_0001.mp4	20404	20210909_TOP_3_0004_0001.mp4	20819	65.67339	PCSB10	0.90257	472.26497	6.68662	14.24152	4620.03974	1.46128	30.88193	80.88243	106.07237	51.27933	-4618.53725	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
20210909-3-SQUID	19	20210909_BOTTOM_3_0004_0001.mp4	20811	20210909_TOP_3_0004_0001.mp4	21226	65.78655	PCSB10	1.01574	487.89541	18.02200	7.19475	4567.74419	19.29715	81.96448	85.41391	279.38000	-1483.41160	-4311.11631	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing			
20210909-3-SQUID	20	20210909_BOTTOM_3_0004_0001.mp4	20868	20210909_TOP_3_0004_0001.mp4	21283	65.80240	PCSB10	1.03159	506.61776	35.76864	14.48070	4748.56634	26.55054	83.33764	52.81518	93.60556	-2120.48251	-4247.78462	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing			
20210909-3-SQUID	21	20210909_BOTTOM_3_0004_0001.mp4	20894	20210909_TOP_3_0004_0001.mp4	21309	65.80963	PCSB10	1.03882	468.16703	36.37748	8.62557	4644.17230	21.42391	77.63514	50.19858	-167.66250	-1688.04925	-4323.27600	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
20210909-3-SQUID	23	20210909_BOTTOM_3_0004_0001.mp4	57249	20210909_TOP_3_0004_0001.mp4	57664	75.91834	PCSB7	0.66817	258.59975	12.61145	2.47943	3981.63003	12.67749	84.35925	77.78658	-309.49113	-817.17648	-3884.56118	Mullidae				1	AD	Passing			
