"id","campaignid","sample","family","genus","species","length","number","range","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB35","2021-08_Pt-Cloates_Flasher-BOSS","PCFB35","Lethrinidae","Lethrinus","miniatus",NA,0,NA,-22.7537,113.5402,2021-09-08,12:47:00,"Pt Cloates","NA","NA",88,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB35","2021-08_Pt-Cloates_Flasher-BOSS","PCFB35","Lutjanidae","Pristipomoides","spp",NA,0,NA,-22.7537,113.5402,2021-09-08,12:47:00,"Pt Cloates","NA","NA",88,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB35","2021-08_Pt-Cloates_Flasher-BOSS","PCFB35","Pinguipedidae","Parapercis","nebulosa",NA,0,NA,-22.7537,113.5402,2021-09-08,12:47:00,"Pt Cloates","NA","NA",88,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB35","2021-08_Pt-Cloates_Flasher-BOSS","PCFB35","Priacanthidae","Priacanthus","spp",NA,0,NA,-22.7537,113.5402,2021-09-08,12:47:00,"Pt Cloates","NA","NA",88,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB35","2021-08_Pt-Cloates_Flasher-BOSS","PCFB35","Sparidae","Dentex","spp",NA,0,NA,-22.7537,113.5402,2021-09-08,12:47:00,"Pt Cloates","NA","NA",88,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB35","2021-08_Pt-Cloates_Flasher-BOSS","PCFB35","SUS","SUS","sus",NA,0,NA,-22.7537,113.5402,2021-09-08,12:47:00,"Pt Cloates","NA","NA",88,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB35","2021-08_Pt-Cloates_Flasher-BOSS","PCFB35","Triakidae","Unknown","spp",NA,0,NA,-22.7537,113.5402,2021-09-08,12:47:00,"Pt Cloates","NA","NA",88,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB35","2021-08_Pt-Cloates_Flasher-BOSS","PCFB35",NA,NA,NA,NA,0,NA,-22.7537,113.5402,2021-09-08,12:47:00,"Pt Cloates","NA","NA",88,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB36","2021-08_Pt-Cloates_Flasher-BOSS","PCFB36","Carangidae","Carangoides","sp10",NA,0,NA,-22.7232,113.5498,2021-08-26,15:07:00,"Pt Cloates","NA","NA",84.4,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB36","2021-08_Pt-Cloates_Flasher-BOSS","PCFB36","Carangidae","Pseudocaranx","spp",NA,0,NA,-22.7232,113.5498,2021-08-26,15:07:00,"Pt Cloates","NA","NA",84.4,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB36","2021-08_Pt-Cloates_Flasher-BOSS","PCFB36","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,-22.7232,113.5498,2021-08-26,15:07:00,"Pt Cloates","NA","NA",84.4,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB36","2021-08_Pt-Cloates_Flasher-BOSS","PCFB36","Carcharhinidae","Carcharhinus","spp",NA,0,NA,-22.7232,113.5498,2021-08-26,15:07:00,"Pt Cloates","NA","NA",84.4,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB36","2021-08_Pt-Cloates_Flasher-BOSS","PCFB36","Holocentridae","Sargocentron","spp",NA,0,NA,-22.7232,113.5498,2021-08-26,15:07:00,"Pt Cloates","NA","NA",84.4,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB36","2021-08_Pt-Cloates_Flasher-BOSS","PCFB36","Lethrinidae","Lethrinus","miniatus",NA,0,NA,-22.7232,113.5498,2021-08-26,15:07:00,"Pt Cloates","NA","NA",84.4,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB36","2021-08_Pt-Cloates_Flasher-BOSS","PCFB36","Lutjanidae","Pristipomoides","spp",NA,0,NA,-22.7232,113.5498,2021-08-26,15:07:00,"Pt Cloates","NA","NA",84.4,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB36","2021-08_Pt-Cloates_Flasher-BOSS","PCFB36","Pinguipedidae","Parapercis","nebulosa",NA,0,NA,-22.7232,113.5498,2021-08-26,15:07:00,"Pt Cloates","NA","NA",84.4,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB36","2021-08_Pt-Cloates_Flasher-BOSS","PCFB36","Priacanthidae","Priacanthus","spp",NA,0,NA,-22.7232,113.5498,2021-08-26,15:07:00,"Pt Cloates","NA","NA",84.4,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB36","2021-08_Pt-Cloates_Flasher-BOSS","PCFB36","Sparidae","Dentex","spp",NA,0,NA,-22.7232,113.5498,2021-08-26,15:07:00,"Pt Cloates","NA","NA",84.4,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB36","2021-08_Pt-Cloates_Flasher-BOSS","PCFB36","SUS","SUS","sus",NA,0,NA,-22.7232,113.5498,2021-08-26,15:07:00,"Pt Cloates","NA","NA",84.4,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB36","2021-08_Pt-Cloates_Flasher-BOSS","PCFB36","Triakidae","Unknown","spp",NA,0,NA,-22.7232,113.5498,2021-08-26,15:07:00,"Pt Cloates","NA","NA",84.4,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB36","2021-08_Pt-Cloates_Flasher-BOSS","PCFB36",NA,NA,NA,NA,0,NA,-22.7232,113.5498,2021-08-26,15:07:00,"Pt Cloates","NA","NA",84.4,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB37","2021-08_Pt-Cloates_Flasher-BOSS","PCFB37","Carangidae","Carangoides","sp10",NA,0,NA,-22.7436,113.5427,2021-09-08,13:58:00,"Pt Cloates","NA","NA",87,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB37","2021-08_Pt-Cloates_Flasher-BOSS","PCFB37","Carangidae","Pseudocaranx","spp",NA,0,NA,-22.7436,113.5427,2021-09-08,13:58:00,"Pt Cloates","NA","NA",87,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB37","2021-08_Pt-Cloates_Flasher-BOSS","PCFB37","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,-22.7436,113.5427,2021-09-08,13:58:00,"Pt Cloates","NA","NA",87,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB37","2021-08_Pt-Cloates_Flasher-BOSS","PCFB37","Carcharhinidae","Carcharhinus","spp",NA,0,NA,-22.7436,113.5427,2021-09-08,13:58:00,"Pt Cloates","NA","NA",87,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB37","2021-08_Pt-Cloates_Flasher-BOSS","PCFB37","Holocentridae","Sargocentron","spp",NA,0,NA,-22.7436,113.5427,2021-09-08,13:58:00,"Pt Cloates","NA","NA",87,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB37","2021-08_Pt-Cloates_Flasher-BOSS","PCFB37","Lethrinidae","Lethrinus","miniatus",NA,0,NA,-22.7436,113.5427,2021-09-08,13:58:00,"Pt Cloates","NA","NA",87,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB37","2021-08_Pt-Cloates_Flasher-BOSS","PCFB37","Lutjanidae","Pristipomoides","spp",NA,0,NA,-22.7436,113.5427,2021-09-08,13:58:00,"Pt Cloates","NA","NA",87,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB37","2021-08_Pt-Cloates_Flasher-BOSS","PCFB37","Pinguipedidae","Parapercis","nebulosa",NA,0,NA,-22.7436,113.5427,2021-09-08,13:58:00,"Pt Cloates","NA","NA",87,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB37","2021-08_Pt-Cloates_Flasher-BOSS","PCFB37","Priacanthidae","Priacanthus","spp",NA,0,NA,-22.7436,113.5427,2021-09-08,13:58:00,"Pt Cloates","NA","NA",87,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB37","2021-08_Pt-Cloates_Flasher-BOSS","PCFB37","Sparidae","Dentex","spp",NA,0,NA,-22.7436,113.5427,2021-09-08,13:58:00,"Pt Cloates","NA","NA",87,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB37","2021-08_Pt-Cloates_Flasher-BOSS","PCFB37","SUS","SUS","sus",NA,0,NA,-22.7436,113.5427,2021-09-08,13:58:00,"Pt Cloates","NA","NA",87,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB37","2021-08_Pt-Cloates_Flasher-BOSS","PCFB37","Triakidae","Unknown","spp",NA,0,NA,-22.7436,113.5427,2021-09-08,13:58:00,"Pt Cloates","NA","NA",87,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB37","2021-08_Pt-Cloates_Flasher-BOSS","PCFB37",NA,NA,NA,NA,0,NA,-22.7436,113.5427,2021-09-08,13:58:00,"Pt Cloates","NA","NA",87,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB38","2021-08_Pt-Cloates_Flasher-BOSS","PCFB38","Carangidae","Carangoides","sp10",NA,0,NA,-22.6921,113.5578,2021-08-26,10:27:00,"Pt Cloates","NA","NA",83,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB38","2021-08_Pt-Cloates_Flasher-BOSS","PCFB38","Carangidae","Pseudocaranx","spp",NA,0,NA,-22.6921,113.5578,2021-08-26,10:27:00,"Pt Cloates","NA","NA",83,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB38","2021-08_Pt-Cloates_Flasher-BOSS","PCFB38","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,-22.6921,113.5578,2021-08-26,10:27:00,"Pt Cloates","NA","NA",83,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB38","2021-08_Pt-Cloates_Flasher-BOSS","PCFB38","Carcharhinidae","Carcharhinus","spp",NA,0,NA,-22.6921,113.5578,2021-08-26,10:27:00,"Pt Cloates","NA","NA",83,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB38","2021-08_Pt-Cloates_Flasher-BOSS","PCFB38","Holocentridae","Sargocentron","spp",NA,0,NA,-22.6921,113.5578,2021-08-26,10:27:00,"Pt Cloates","NA","NA",83,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB38","2021-08_Pt-Cloates_Flasher-BOSS","PCFB38","Lethrinidae","Lethrinus","miniatus",NA,0,NA,-22.6921,113.5578,2021-08-26,10:27:00,"Pt Cloates","NA","NA",83,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB38","2021-08_Pt-Cloates_Flasher-BOSS","PCFB38","Lutjanidae","Pristipomoides","spp",NA,0,NA,-22.6921,113.5578,2021-08-26,10:27:00,"Pt Cloates","NA","NA",83,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB38","2021-08_Pt-Cloates_Flasher-BOSS","PCFB38","Pinguipedidae","Parapercis","nebulosa",NA,0,NA,-22.6921,113.5578,2021-08-26,10:27:00,"Pt Cloates","NA","NA",83,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB38","2021-08_Pt-Cloates_Flasher-BOSS","PCFB38","Priacanthidae","Priacanthus","spp",NA,0,NA,-22.6921,113.5578,2021-08-26,10:27:00,"Pt Cloates","NA","NA",83,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB38","2021-08_Pt-Cloates_Flasher-BOSS","PCFB38","Sparidae","Dentex","spp",NA,0,NA,-22.6921,113.5578,2021-08-26,10:27:00,"Pt Cloates","NA","NA",83,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB38","2021-08_Pt-Cloates_Flasher-BOSS","PCFB38","SUS","SUS","sus",NA,0,NA,-22.6921,113.5578,2021-08-26,10:27:00,"Pt Cloates","NA","NA",83,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB38","2021-08_Pt-Cloates_Flasher-BOSS","PCFB38","Triakidae","Unknown","spp",NA,0,NA,-22.6921,113.5578,2021-08-26,10:27:00,"Pt Cloates","NA","NA",83,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB38","2021-08_Pt-Cloates_Flasher-BOSS","PCFB38",NA,NA,NA,NA,0,NA,-22.6921,113.5578,2021-08-26,10:27:00,"Pt Cloates","NA","NA",83,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB39","2021-08_Pt-Cloates_Flasher-BOSS","PCFB39","Carangidae","Carangoides","sp10",NA,0,NA,-22.7304,113.5515,2021-08-26,15:51:00,"Pt Cloates","NA","NA",80.7,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB39","2021-08_Pt-Cloates_Flasher-BOSS","PCFB39","Carangidae","Pseudocaranx","spp",NA,0,NA,-22.7304,113.5515,2021-08-26,15:51:00,"Pt Cloates","NA","NA",80.7,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB39","2021-08_Pt-Cloates_Flasher-BOSS","PCFB39","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,-22.7304,113.5515,2021-08-26,15:51:00,"Pt Cloates","NA","NA",80.7,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB39","2021-08_Pt-Cloates_Flasher-BOSS","PCFB39","Carcharhinidae","Carcharhinus","spp",NA,0,NA,-22.7304,113.5515,2021-08-26,15:51:00,"Pt Cloates","NA","NA",80.7,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB39","2021-08_Pt-Cloates_Flasher-BOSS","PCFB39","Holocentridae","Sargocentron","spp",NA,0,NA,-22.7304,113.5515,2021-08-26,15:51:00,"Pt Cloates","NA","NA",80.7,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB39","2021-08_Pt-Cloates_Flasher-BOSS","PCFB39","Lethrinidae","Lethrinus","miniatus",NA,0,NA,-22.7304,113.5515,2021-08-26,15:51:00,"Pt Cloates","NA","NA",80.7,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB39","2021-08_Pt-Cloates_Flasher-BOSS","PCFB39","Lutjanidae","Pristipomoides","spp",NA,0,NA,-22.7304,113.5515,2021-08-26,15:51:00,"Pt Cloates","NA","NA",80.7,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB39","2021-08_Pt-Cloates_Flasher-BOSS","PCFB39","Pinguipedidae","Parapercis","nebulosa",NA,0,NA,-22.7304,113.5515,2021-08-26,15:51:00,"Pt Cloates","NA","NA",80.7,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB39","2021-08_Pt-Cloates_Flasher-BOSS","PCFB39","Priacanthidae","Priacanthus","spp",NA,0,NA,-22.7304,113.5515,2021-08-26,15:51:00,"Pt Cloates","NA","NA",80.7,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB39","2021-08_Pt-Cloates_Flasher-BOSS","PCFB39","Sparidae","Dentex","spp",NA,0,NA,-22.7304,113.5515,2021-08-26,15:51:00,"Pt Cloates","NA","NA",80.7,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB39","2021-08_Pt-Cloates_Flasher-BOSS","PCFB39","SUS","SUS","sus",NA,0,NA,-22.7304,113.5515,2021-08-26,15:51:00,"Pt Cloates","NA","NA",80.7,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB39","2021-08_Pt-Cloates_Flasher-BOSS","PCFB39","Triakidae","Unknown","spp",NA,0,NA,-22.7304,113.5515,2021-08-26,15:51:00,"Pt Cloates","NA","NA",80.7,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB39","2021-08_Pt-Cloates_Flasher-BOSS","PCFB39",NA,NA,NA,NA,0,NA,-22.7304,113.5515,2021-08-26,15:51:00,"Pt Cloates","NA","NA",80.7,"Molly Gerrans","Yes","NA"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.1","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.1","Carangidae","Carangoides","sp10",NA,0,NA,-22.716,113.5564,2021-08-26,14:23:00,"Pt Cloates","NA","NA",77.7,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.1","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.1","Carangidae","Pseudocaranx","spp",NA,0,NA,-22.716,113.5564,2021-08-26,14:23:00,"Pt Cloates","NA","NA",77.7,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.1","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.1","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,-22.716,113.5564,2021-08-26,14:23:00,"Pt Cloates","NA","NA",77.7,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.1","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.1","Carcharhinidae","Carcharhinus","spp",NA,0,NA,-22.716,113.5564,2021-08-26,14:23:00,"Pt Cloates","NA","NA",77.7,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.1","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.1","Holocentridae","Sargocentron","spp",NA,0,NA,-22.716,113.5564,2021-08-26,14:23:00,"Pt Cloates","NA","NA",77.7,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.1","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.1","Lethrinidae","Lethrinus","miniatus",NA,0,NA,-22.716,113.5564,2021-08-26,14:23:00,"Pt Cloates","NA","NA",77.7,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.1","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.1","Lutjanidae","Pristipomoides","spp",NA,0,NA,-22.716,113.5564,2021-08-26,14:23:00,"Pt Cloates","NA","NA",77.7,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.1","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.1","Pinguipedidae","Parapercis","nebulosa",NA,0,NA,-22.716,113.5564,2021-08-26,14:23:00,"Pt Cloates","NA","NA",77.7,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.1","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.1","Priacanthidae","Priacanthus","spp",NA,0,NA,-22.716,113.5564,2021-08-26,14:23:00,"Pt Cloates","NA","NA",77.7,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.1","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.1","Sparidae","Dentex","spp",NA,0,NA,-22.716,113.5564,2021-08-26,14:23:00,"Pt Cloates","NA","NA",77.7,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.1","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.1","SUS","SUS","sus",NA,0,NA,-22.716,113.5564,2021-08-26,14:23:00,"Pt Cloates","NA","NA",77.7,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.1","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.1","Triakidae","Unknown","spp",NA,0,NA,-22.716,113.5564,2021-08-26,14:23:00,"Pt Cloates","NA","NA",77.7,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.1","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.1",NA,NA,NA,NA,0,NA,-22.716,113.5564,2021-08-26,14:23:00,"Pt Cloates","NA","NA",77.7,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.2","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.2","Carangidae","Carangoides","sp10",NA,0,NA,-22.7163,113.5566,2021-08-26,14:34:00,"Pt Cloates","NA","NA",77.5,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.2","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.2","Carangidae","Pseudocaranx","spp",NA,0,NA,-22.7163,113.5566,2021-08-26,14:34:00,"Pt Cloates","NA","NA",77.5,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.2","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.2","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,-22.7163,113.5566,2021-08-26,14:34:00,"Pt Cloates","NA","NA",77.5,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.2","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.2","Carcharhinidae","Carcharhinus","spp",NA,0,NA,-22.7163,113.5566,2021-08-26,14:34:00,"Pt Cloates","NA","NA",77.5,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.2","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.2","Holocentridae","Sargocentron","spp",NA,0,NA,-22.7163,113.5566,2021-08-26,14:34:00,"Pt Cloates","NA","NA",77.5,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.2","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.2","Lethrinidae","Lethrinus","miniatus",NA,0,NA,-22.7163,113.5566,2021-08-26,14:34:00,"Pt Cloates","NA","NA",77.5,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.2","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.2","Lutjanidae","Pristipomoides","spp",NA,0,NA,-22.7163,113.5566,2021-08-26,14:34:00,"Pt Cloates","NA","NA",77.5,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.2","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.2","Pinguipedidae","Parapercis","nebulosa",NA,0,NA,-22.7163,113.5566,2021-08-26,14:34:00,"Pt Cloates","NA","NA",77.5,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.2","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.2","Priacanthidae","Priacanthus","spp",NA,0,NA,-22.7163,113.5566,2021-08-26,14:34:00,"Pt Cloates","NA","NA",77.5,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.2","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.2","Sparidae","Dentex","spp",NA,0,NA,-22.7163,113.5566,2021-08-26,14:34:00,"Pt Cloates","NA","NA",77.5,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.2","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.2","SUS","SUS","sus",NA,0,NA,-22.7163,113.5566,2021-08-26,14:34:00,"Pt Cloates","NA","NA",77.5,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.2","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.2","Triakidae","Unknown","spp",NA,0,NA,-22.7163,113.5566,2021-08-26,14:34:00,"Pt Cloates","NA","NA",77.5,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB4.2","2021-08_Pt-Cloates_Flasher-BOSS","PCFB4.2",NA,NA,NA,NA,0,NA,-22.7163,113.5566,2021-08-26,14:34:00,"Pt Cloates","NA","NA",77.5,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB40","2021-08_Pt-Cloates_Flasher-BOSS","PCFB40","Carangidae","Carangoides","sp10",NA,0,NA,-22.6945,113.5549,2021-08-26,11:20:00,"Pt Cloates","NA","NA",89,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB40","2021-08_Pt-Cloates_Flasher-BOSS","PCFB40","Carangidae","Pseudocaranx","spp",NA,0,NA,-22.6945,113.5549,2021-08-26,11:20:00,"Pt Cloates","NA","NA",89,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB40","2021-08_Pt-Cloates_Flasher-BOSS","PCFB40","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,-22.6945,113.5549,2021-08-26,11:20:00,"Pt Cloates","NA","NA",89,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB40","2021-08_Pt-Cloates_Flasher-BOSS","PCFB40","Carcharhinidae","Carcharhinus","spp",NA,0,NA,-22.6945,113.5549,2021-08-26,11:20:00,"Pt Cloates","NA","NA",89,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB40","2021-08_Pt-Cloates_Flasher-BOSS","PCFB40","Holocentridae","Sargocentron","spp",NA,0,NA,-22.6945,113.5549,2021-08-26,11:20:00,"Pt Cloates","NA","NA",89,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB40","2021-08_Pt-Cloates_Flasher-BOSS","PCFB40","Lethrinidae","Lethrinus","miniatus",NA,0,NA,-22.6945,113.5549,2021-08-26,11:20:00,"Pt Cloates","NA","NA",89,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB40","2021-08_Pt-Cloates_Flasher-BOSS","PCFB40","Lutjanidae","Pristipomoides","spp",NA,0,NA,-22.6945,113.5549,2021-08-26,11:20:00,"Pt Cloates","NA","NA",89,"Molly Gerrans","Yes","Yes"
"2021-08_Pt-Cloates_Flasher-BOSS.PCFB40","2021-08_Pt-Cloates_Flasher-BOSS","PCFB40","Pinguipedidae","Parapercis","nebulosa",NA,0,NA,-22.6945,113.5549,2021-08-26,11:20:00,"Pt Cloates","NA","NA",89,"Molly Gerrans","Yes","Yes"
