"sample","family","genus","species","length","range","number","mass.g","length.cm","campaignid","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","id"
"48","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7712,113.4688,2021-05-19,13:44:57,"Point Cloates","Fished","outNP.24",208,"Molly Gerrans","Yes","Yes","2021-05_PtCloates_BOSS.48"
"48","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7712,113.4688,2021-05-19,13:44:57,"Point Cloates","Fished","outNP.24",208,"Molly Gerrans","Yes","Yes","2021-05_PtCloates_BOSS.48"
"48","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7712,113.4688,2021-05-19,13:44:57,"Point Cloates","Fished","outNP.24",208,"Molly Gerrans","Yes","Yes","2021-05_PtCloates_BOSS.48"
"49","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7986,113.4864,2021-05-19,15:28:04,"Point Cloates","Fished","outNP.25",148,"Molly Gerrans","Yes","Yes","2021-05_PtCloates_BOSS.49"
"49","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7986,113.4864,2021-05-19,15:28:04,"Point Cloates","Fished","outNP.25",148,"Molly Gerrans","Yes","Yes","2021-05_PtCloates_BOSS.49"
"49","Pinguipedidae","Parapercis","nebulosa",NA,2880.90021,1,NA,NA,"2021-05_PtCloates_BOSS",-22.7986,113.4864,2021-05-19,15:28:04,"Point Cloates","Fished","outNP.25",148,"Molly Gerrans","Yes","Yes","2021-05_PtCloates_BOSS.49"
"49","Pinguipedidae","Parapercis","nebulosa",NA,2132.63503,1,NA,NA,"2021-05_PtCloates_BOSS",-22.7986,113.4864,2021-05-19,15:28:04,"Point Cloates","Fished","outNP.25",148,"Molly Gerrans","Yes","Yes","2021-05_PtCloates_BOSS.49"
"49","Pinguipedidae","Parapercis","nebulosa",NA,2187.77567,1,NA,NA,"2021-05_PtCloates_BOSS",-22.7986,113.4864,2021-05-19,15:28:04,"Point Cloates","Fished","outNP.25",148,"Molly Gerrans","Yes","Yes","2021-05_PtCloates_BOSS.49"
"50","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7026,113.556,2021-05-20,12:11:48,"Point Cloates","No-take","NA",77.6,"Molly Gerrans","Yes","Yes","2021-05_PtCloates_BOSS.50"
"50","Lethrinidae","Lethrinus","miniatus",432.12919,3016.95497,1,1503.1309615248,43.212919,"2021-05_PtCloates_BOSS",-22.7026,113.556,2021-05-20,12:11:48,"Point Cloates","No-take","NA",77.6,"Molly Gerrans","Yes","Yes","2021-05_PtCloates_BOSS.50"
"50","Pinguipedidae","Parapercis","nebulosa",NA,2683.53017,1,NA,NA,"2021-05_PtCloates_BOSS",-22.7026,113.556,2021-05-20,12:11:48,"Point Cloates","No-take","NA",77.6,"Molly Gerrans","Yes","Yes","2021-05_PtCloates_BOSS.50"
"7","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7462,113.5314,2021-05-20,08:33:28,"Point Cloates","No-take","inNP.7",99.6,"Molly Gerrans","Yes","NA","2021-05_PtCloates_BOSS.7"
"7","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7462,113.5314,2021-05-20,08:33:28,"Point Cloates","No-take","inNP.7",99.6,"Molly Gerrans","Yes","NA","2021-05_PtCloates_BOSS.7"
"7","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7462,113.5314,2021-05-20,08:33:28,"Point Cloates","No-take","inNP.7",99.6,"Molly Gerrans","Yes","NA","2021-05_PtCloates_BOSS.7"
"9","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6937,113.5389,2021-05-20,12:21:40,"Point Cloates","No-take","inNP.9",114,"Molly Gerrans","Yes","Yes","2021-05_PtCloates_BOSS.9"
"9","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6937,113.5389,2021-05-20,12:21:40,"Point Cloates","No-take","inNP.9",114,"Molly Gerrans","Yes","Yes","2021-05_PtCloates_BOSS.9"
"9","Pinguipedidae","Parapercis","nebulosa",NA,2089.6107,1,NA,NA,"2021-05_PtCloates_BOSS",-22.6937,113.5389,2021-05-20,12:21:40,"Point Cloates","No-take","inNP.9",114,"Molly Gerrans","Yes","Yes","2021-05_PtCloates_BOSS.9"
"M1","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7228,113.4986,2021-05-20,09:38:21,"Point Cloates","NA","NA",197,"Molly Gerrans","Yes","NA","2021-05_PtCloates_BOSS.M1"
"M1","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7228,113.4986,2021-05-20,09:38:21,"Point Cloates","NA","NA",197,"Molly Gerrans","Yes","NA","2021-05_PtCloates_BOSS.M1"
"M1","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7228,113.4986,2021-05-20,09:38:21,"Point Cloates","NA","NA",197,"Molly Gerrans","Yes","NA","2021-05_PtCloates_BOSS.M1"
"PCFB1","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7596,113.5395,2021-09-08,10:24:00,"Pt Cloates","NA","NA",83,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB1"
"PCFB1","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7596,113.5395,2021-09-08,11:45:00,"Pt Cloates","NA","NA",86,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB1"
"PCFB1","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7596,113.5395,2021-09-08,10:24:00,"Pt Cloates","NA","NA",83,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB1"
"PCFB1","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7596,113.5395,2021-09-08,11:45:00,"Pt Cloates","NA","NA",86,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB1"
"PCFB1","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7596,113.5395,2021-09-08,10:24:00,"Pt Cloates","NA","NA",83,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB1"
"PCFB1","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7596,113.5395,2021-09-08,11:45:00,"Pt Cloates","NA","NA",86,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB1"
"PCFB1","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7596,113.5395,2021-09-08,10:24:00,"Pt Cloates","NA","NA",83,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB1"
"PCFB1","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7596,113.5395,2021-09-08,11:45:00,"Pt Cloates","NA","NA",86,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB1"
"PCFB1","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7596,113.5395,2021-09-08,10:24:00,"Pt Cloates","NA","NA",83,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB1"
"PCFB1","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7596,113.5395,2021-09-08,11:45:00,"Pt Cloates","NA","NA",86,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB1"
"PCFB1","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7596,113.5395,2021-09-08,10:24:00,"Pt Cloates","NA","NA",83,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB1"
"PCFB1","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7596,113.5395,2021-09-08,11:45:00,"Pt Cloates","NA","NA",86,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB1"
"PCFB10","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7237,113.547,2021-08-26,15:18:00,"Pt Cloates","NA","NA",89.1,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB10"
"PCFB10","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7237,113.547,2021-08-26,15:18:00,"Pt Cloates","NA","NA",89.1,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB10"
"PCFB10","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7237,113.547,2021-08-26,15:18:00,"Pt Cloates","NA","NA",89.1,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB10"
"PCFB11","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7358,113.5445,2021-09-08,15:24:00,"Pt Cloates","NA","NA",87,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB11"
"PCFB11","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7358,113.5445,2021-09-08,15:24:00,"Pt Cloates","NA","NA",87,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB11"
"PCFB11","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7358,113.5445,2021-09-08,15:24:00,"Pt Cloates","NA","NA",87,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB11"
"PCFB12","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.6981,113.5558,2021-08-26,11:42:00,"Pt Cloates","NA","NA",83.9,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB12"
"PCFB12","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.6981,113.5558,2021-08-26,11:42:00,"Pt Cloates","NA","NA",83.9,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB12"
"PCFB12","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.6981,113.5558,2021-08-26,11:42:00,"Pt Cloates","NA","NA",83.9,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB12"
"PCFB13","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7434,113.5484,2021-09-08,14:26:00,"Pt Cloates","NA","NA",80,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB13"
"PCFB13","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7434,113.5484,2021-09-08,14:26:00,"Pt Cloates","NA","NA",80,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB13"
"PCFB13","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7434,113.5484,2021-09-08,14:26:00,"Pt Cloates","NA","NA",80,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB13"
"PCFB14","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.731,113.5441,2021-09-08,16:25:00,"Pt Cloates","NA","NA",89,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB14"
"PCFB14","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.731,113.5441,2021-09-08,16:25:00,"Pt Cloates","NA","NA",89,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB14"
"PCFB14","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.731,113.5441,2021-09-08,16:25:00,"Pt Cloates","NA","NA",89,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB14"
"PCFB15","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7101,113.5505,2021-08-26,13:42:00,"Pt Cloates","NA","NA",88,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB15"
"PCFB15","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.71,113.5506,2021-09-08,16:42:00,"Pt Cloates","NA","NA",87,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB15"
"PCFB15","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7101,113.5505,2021-08-26,13:42:00,"Pt Cloates","NA","NA",88,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB15"
"PCFB15","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.71,113.5506,2021-09-08,16:42:00,"Pt Cloates","NA","NA",87,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB15"
"PCFB15","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7101,113.5505,2021-08-26,13:42:00,"Pt Cloates","NA","NA",88,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB15"
"PCFB15","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.71,113.5506,2021-09-08,16:42:00,"Pt Cloates","NA","NA",87,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB15"
"PCFB15","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7101,113.5505,2021-08-26,13:42:00,"Pt Cloates","NA","NA",88,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB15"
"PCFB15","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.71,113.5506,2021-09-08,16:42:00,"Pt Cloates","NA","NA",87,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB15"
"PCFB15","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7101,113.5505,2021-08-26,13:42:00,"Pt Cloates","NA","NA",88,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB15"
"PCFB15","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.71,113.5506,2021-09-08,16:42:00,"Pt Cloates","NA","NA",87,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB15"
"PCFB15","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7101,113.5505,2021-08-26,13:42:00,"Pt Cloates","NA","NA",88,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB15"
"PCFB15","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.71,113.5506,2021-09-08,16:42:00,"Pt Cloates","NA","NA",87,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB15"
"PCFB16","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7061,113.5545,2021-08-26,13:00:00,"Pt Cloates","NA","NA",79.8,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB16"
"PCFB16","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7061,113.5545,2021-08-26,13:00:00,"Pt Cloates","NA","NA",79.8,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB16"
"PCFB16","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7061,113.5545,2021-08-26,13:00:00,"Pt Cloates","NA","NA",79.8,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB16"
"PCFB17","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.6881,113.5601,2021-08-26,10:14:00,"Pt Cloates","NA","NA",85,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB17"
"PCFB17","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.6881,113.5601,2021-08-26,10:14:00,"Pt Cloates","NA","NA",85,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB17"
"PCFB17","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.6881,113.5601,2021-08-26,10:14:00,"Pt Cloates","NA","NA",85,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB17"
"PCFB18","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7168,113.5539,2021-08-26,14:45:00,"Pt Cloates","NA","NA",82.3,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB18"
"PCFB18","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7168,113.5539,2021-08-26,14:45:00,"Pt Cloates","NA","NA",82.3,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB18"
"PCFB18","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7168,113.5539,2021-08-26,14:45:00,"Pt Cloates","NA","NA",82.3,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB18"
"PCFB19","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7049,113.5517,2021-08-26,12:37:00,"Pt Cloates","NA","NA",89,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB19"
"PCFB19","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7049,113.5517,2021-08-26,12:37:00,"Pt Cloates","NA","NA",89,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB19"
"PCFB19","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7049,113.5517,2021-08-26,12:37:00,"Pt Cloates","NA","NA",89,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB19"
"PCFB2","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.696,113.5523,2021-08-26,11:30:00,"Pt Cloates","NA","NA",91,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB2"
"PCFB2","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.696,113.5523,2021-08-26,11:30:00,"Pt Cloates","NA","NA",91,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB2"
"PCFB2","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.696,113.5523,2021-08-26,11:30:00,"Pt Cloates","NA","NA",91,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB2"
"PCFB20","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7139,113.5477,2021-08-26,13:52:00,"Pt Cloates","NA","NA",96.4,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB20"
"PCFB20","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7139,113.5477,2021-08-26,13:52:00,"Pt Cloates","NA","NA",96.4,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB20"
"PCFB20","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7139,113.5477,2021-08-26,13:52:00,"Pt Cloates","NA","NA",96.4,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB20"
"PCFB21","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7582,113.5431,2021-09-08,11:30:00,"Pt Cloates","NA","NA",82,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB21"
"PCFB21","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7582,113.5431,2021-09-08,11:30:00,"Pt Cloates","NA","NA",82,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB21"
"PCFB21","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7582,113.5431,2021-09-08,11:30:00,"Pt Cloates","NA","NA",82,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB21"
"PCFB22","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.6943,113.562,2021-08-26,10:47:00,"Pt Cloates","NA","NA",78,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB22"
"PCFB22","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.6943,113.562,2021-08-26,10:47:00,"Pt Cloates","NA","NA",78,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB22"
"PCFB22","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.6943,113.562,2021-08-26,10:47:00,"Pt Cloates","NA","NA",78,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB22"
"PCFB23","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7009,113.5562,2021-08-26,12:13:00,"Pt Cloates","NA","NA",80,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB23"
"PCFB23","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7009,113.5562,2021-08-26,12:13:00,"Pt Cloates","NA","NA",80,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB23"
"PCFB23","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.7009,113.5562,2021-08-26,12:13:00,"Pt Cloates","NA","NA",80,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB23"
"PCFB24","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.6849,113.5534,2021-08-26,09:41:00,"Pt Cloates","NA","NA",98,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB24"
"PCFB24","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.6849,113.5534,2021-08-26,09:41:00,"Pt Cloates","NA","NA",98,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB24"
"PCFB24","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.6849,113.5534,2021-08-26,09:41:00,"Pt Cloates","NA","NA",98,"Molly Gerrans","Yes","Yes","2021-08_Pt-Cloates_Flasher-BOSS.PCFB24"
"PCFB25","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.6907,113.5595,2021-09-09,10:02:00,"Pt Cloates","NA","NA",80,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB25"
"PCFB25","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-08_Pt-Cloates_Flasher-BOSS",-22.6907,113.5595,2021-09-09,10:02:00,"Pt Cloates","NA","NA",80,"Molly Gerrans","Yes","NA","2021-08_Pt-Cloates_Flasher-BOSS.PCFB25"
